Taxon,site_code,site_name,Family,local_lifeform,local_lifespan,functional_group
MONACHATHER PARADOXUS,quilpie.au,Quilpie,Poaceae,GRASS,PERENNIAL,GRASS
MONARDA FISTULOSA,cedartrait.us,Cedar Creek Trait ,Lamiaceae,FORB,PERENNIAL,FORB
MONARDA PECTINATA,cdpt_drt.us,Cedar Point - Drought-Net,Lamiaceae,FORB,ANNUAL,FORB
MONARDA PUNCTATA,slp.us,SLP,Lamiaceae,FORB,ANNUAL,FORB
MONOLEPIS NUTTALLIANA,capmcd.us,Cap Mcdowell,Amaranthaceae,FORB,ANNUAL,FORB
MONOPTILON BELLIDIFORME,nnss.us,NNSS_Mojave,Compositae,FORB,ANNUAL,FORB
MONOPTILON BELLIOIDES,capwhite.us,Cap Whitetank,Compositae,FORB,ANNUAL,FORB
MONTIA LINEARIS,cowidrt.ca,Cowichan Drt,Montiaceae,FORB,ANNUAL,FORB
MORELLA CERIFERA,sand.us,Sandhills,Myricaceae,SHRUB,PERENNIAL,WOODY
MUHLENBERGIA ARENICOLA,sevblack.us,Sevilleta_Black,Poaceae,GRASS,PERENNIAL,GRASS
MUHLENBERGIA CAPILLARIS,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
MUHLENBERGIA RACEMOSA,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
MUHLENBERGIA RICHARDSONIS,kernb.ca,Kernen_burned,Poaceae,GRAMINOID,PERENNIAL,GRASS
MURDANNIA NUDIFLORA,bivensarm.us,Bivens Arm,Commelinaceae,FORB,NULL,FORB
MYOSCHILOS OBLONGUM,lcsouth.cl,La Campana South Facing,Santalaceae,FORB,PERENNIAL,FORB
MYOSOTIS ARVENSIS,jenadrt.de,Jena,Boraginaceae,FORB,NULL,FORB
MYOSOTIS DISCOLOR,cowidrt.ca,Cowichan Drt,Boraginaceae,FORB,NULL,FORB
MYOSOTIS STRICTA,kiskun.hu,Kiskunsag,Boraginaceae,FORB,ANNUAL,FORB
NAMA ARETIOIDES,nnss.us,NNSS_Mojave,Boraginaceae,FORB,ANNUAL,FORB
NARDOPHYLLUM BRYOIDES,paike.ar,Potrok Aike Drt,Compositae,SHRUB,PERENNIAL,WOODY
NARTHECIUM OSSIFRAGUM,lygraold.no,Lygra_old,Nartheciaceae,FORB,NULL,FORB
NASSAUVIA ACULEATA,paike.ar,Potrok Aike Drt,Compositae,FORB,PERENNIAL,FORB
NASSAUVIA DARWINII,paike.ar,Potrok Aike Drt,Compositae,FORB,PERENNIAL,FORB
NASSAUVIA GLOMERULOSA,morient.ar,Monte Oriental,Compositae,SHRUB,PERENNIAL,WOODY
NASSELLA LONGIGLUMIS,chacra.ar,Chacra Experimental Patagones,Poaceae,GRASS,PERENNIAL,GRASS
NASSELLA NEESIANA,naposta.ar,Naposta,Poaceae,GRASS,PERENNIAL,GRASS
NASSELLA NUTANS,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
NASSELLA TENUIS,chacra.ar,Chacra Experimental Patagones,Poaceae,GRASS,PERENNIAL,GRASS
NASSELLA TENUIS,morient.ar,Monte Oriental,Poaceae,GRASS,PERENNIAL,GRASS
NASSELLA TENUIS,spvdrt.ar,San Pablo Valdes Drt,Poaceae,GRASS,PERENNIAL,GRASS
NASSELLA TRICHOTOMA,naposta.ar,Naposta,Poaceae,GRASS,PERENNIAL,GRASS
NASSELLA VIRIDULA,kernnu.ca,Kernen_unburned,Poaceae,GRAMINOID,PERENNIAL,GRASS
NASSELLA VIRIDULA,matador.ca,Matador,Poaceae,GRASS,PERENNIAL,GRASS
NAVARRETIA INTERTEXTA SSP. PROPINQUA,oreaa.us,ORE IDE AA,Polemoniaceae,FORB,ANNUAL,FORB
NAVARRETIA INTERTEXTA SSP. PROPINQUA,oreac.us,ORE IDE AC,Polemoniaceae,FORB,ANNUAL,FORB
NEMOPHILA PARVIFLORA,cowidrt.ca,Cowichan Drt,Boraginaceae,FORB,ANNUAL,FORB
NEOTTIA OVATA,pineta.es,Pineta,Orchidaceae,FORB,NULL,FORB
NEPTUNIA LUTEA,slp.us,SLP,Fabaceae,LEGUME,PERENNIAL,LEGUME
NEURACHNE ALOPECUROIDEA,jilpanger.au,Jilpanger,Poaceae,GRASS,PERENNIAL,GRASS
NOTHOCALAIS TROXIMOIDES,oreaa.us,ORE IDE AA,Compositae,FORB,PERENNIAL,FORB
NOTHOSCORDUM BIVALVE,slp.us,SLP,Amaryllidaceae,FORB,PERENNIAL,FORB
NOTICASTRUM SERICEUM,chacra.ar,Chacra Experimental Patagones,Compositae,FORB,PERENNIAL,FORB
NOTICASTRUM SERICEUM,spvdrt.ar,San Pablo Valdes Drt,Compositae,FORB,PERENNIAL,FORB
OEMLERIA CERASIFORMIS,cowidrt.ca,Cowichan Drt,Rosaceae,SHRUB,PERENNIAL,WOODY
OENOTHERA BIENNIS,bivensarm.us,Bivens Arm,Onagraceae,FORB,BIENNIAL,FORB
OLDENLANDIA CORYMBOSA,bivensarm.us,Bivens Arm,Rubiaceae,FORB,NULL,FORB
OLDENLANDIA PTEROSPORA,ethadb.au,Ethabuka_DNB,Rubiaceae,FORB,ANNUAL,FORB
OLSYNIUM JUNCEUM,qdtsouth.cl,Quebrada de Talca South Facing,Iridaceae,FORB,PERENNIAL,FORB
ONONIS MINUTISSIMA,ayora.es,Ayora Experimental Station,Fabaceae,SUBSHRUB,PERENNIAL,LEGUME
OPUNTIA PHAEACANTHA,sevblack.us,Sevilleta_Black,Cactaceae,SUCCULENT,PERENNIAL,CACTUS
OPUNTIA POLYACANTHA,cdpt_drt.us,Cedar Point - Drought-Net,Cactaceae,SUCCULENT,PERENNIAL,FORB
OPUNTIA POLYACANTHA,nplatte.us,North Platte,Cactaceae,SUCCULENT,PERENNIAL,FORB
OREOCHLOA DISTICHA,passogavia.it,Passo Gavia,Poaceae,GRASS,PERENNIAL,GRASS
OROBANCHE UNIFLORA,cowidrt.ca,Cowichan Drt,Orobanchaceae,FORB,ANNUAL,FORB
ORTHOCARPUS LUTEUS,kernb.ca,Kernen_burned,Scrophulariaceae,FORB,ANNUAL,FORB
ORTHOCARPUS TOLMIEI,hard.us,Hardware Ranch,Scrophulariaceae,FORB,ANNUAL,FORB
ORTHOPAPPUS ANGUSTIFOLIUS,eea.br,EEA,Compositae,FORB,NULL,FORB
OTTLEYA STRIGOSA,capmcd.us,Cap Mcdowell,Fabaceae,LEGUME,ANNUAL,LEGUME
OTTLEYA STRIGOSA,capwhite.us,Cap Whitetank,Fabaceae,FORB,ANNUAL,LEGUME
OXALIS ACETOSELLA,pineta.es,Pineta,Oxalidaceae,FORB,NULL,FORB
OXALIS ARTICULATA,chilcasdrt.ar,Las Chilcas Drt,Oxalidaceae,NULL,NULL,FORB
OXALIS BRASILIENSIS,eea.br,EEA,Oxalidaceae,FORB,NULL,FORB
OXALIS CONORRHIZA,chilcasdrt.ar,Las Chilcas Drt,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS CONORRHIZA,eea.br,EEA,Oxalidaceae,FORB,NULL,FORB
OXALIS CONORRHIZA,naposta.ar,Naposta,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS CORNICULATA,scruzh.us,SantaCruzHigh,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS CORNICULATA,ukulingadrt.za,Ukulinga Drought,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS CORNICULATA,yarradrt.au,Yarramundi Drt,Oxalidaceae,FORB,ANNUAL,FORB
OXALIS DILLENII,bfl.us,BFL,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS DILLENII,slp.us,SLP,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS ENNEAPHYLLA,paike.ar,Potrok Aike Drt,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS ERIOCARPA,eea.br,EEA,Oxalidaceae,FORB,NULL,FORB
OXALIS LASIOPETALA,chacra.ar,Chacra Experimental Patagones,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS ROSEA,lcnorth.cl,La Campana North Facing,Oxalidaceae,FORB,ANNUAL,FORB
OXALIS ROSEA,lcsouth.cl,La Campana South Facing,Oxalidaceae,FORB,ANNUAL,FORB
OXALIS ROSEA,qdtsouth.cl,Quebrada de Talca South Facing,Oxalidaceae,FORB,ANNUAL,FORB
OXALIS STRICTA,bivensarm.us,Bivens Arm,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS STRICTA,konzadrt.us,Konza Drt,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS STRICTA,oklah.us,Oklahoma (KAEFS-OK),Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS TORTUOSA,qdtnorth.cl,Quebrada de Talca North Facing,Oxalidaceae,FORB,PERENNIAL,FORB
OXALIS VIRGOSA,qdtnorth.cl,Quebrada de Talca North Facing,Oxalidaceae,SUCCULENT,PERENNIAL,FORB
OXYTHECA PERFOLIATA,nnss.us,NNSS_Mojave,Polygonaceae,FORB,ANNUAL,FORB
PACKERA CANA,cmss.us,CMSS,Compositae,FORB,PERENNIAL,FORB
PACKERA CANA,oreaa.us,ORE IDE AA,Compositae,FORB,PERENNIAL,FORB
PANICUM ACUMINATUM,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM ACUMINATUM,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM ACUMINATUM,sand.us,Sandhills,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM ACUMINATUM,scruzh.us,SantaCruzHigh,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM AEQUINERVE,ukulingadrt.za,Ukulinga Drought,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM ANCEPS,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
PANICUM BERGII,chilcasdrt.ar,Las Chilcas Drt,Poaceae,NULL,NULL,GRASS
PANICUM BRACHYANTHUM,slp.us,SLP,Poaceae,GRASS,ANNUAL,GRASS
PANICUM CAPILLARE,konzadrt.us,Konza Drt,Poaceae,GRASS,ANNUAL,GRASS
PANICUM COMMUTATUM,sand.us,Sandhills,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM GOUINII,chilcasdrt.ar,Las Chilcas Drt,Poaceae,NULL,NULL,GRASS
PANICUM HIRTICAULE,jorndrt.us,Jornada_LTER Drt,Poaceae,GRASS,ANNUAL,GRASS
PANICUM LAXIFLORUM,sand.us,Sandhills,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM MAXIMUM,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
PANICUM OLIGOSANTHES,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM OLIGOSANTHES,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM PERLONGUM,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM PERLONGUM,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM SABULORUM,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM SABULORUM,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
PANICUM URVILLEANUM,spvdrt.ar,San Pablo Valdes Drt,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM VIRGATUM,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM VIRGATUM,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
PANICUM VIRGATUM,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
PAPAVER RHOEAS,baddrt.de,Bad Drought,Papaveraceae,FORB,ANNUAL,FORB
PAPAVER RHOEAS,jenadrt.de,Jena,Papaveraceae,FORB,ANNUAL,FORB
PAPPOPHORUM CAESPITOSUM,naposta.ar,Naposta,Poaceae,GRASS,PERENNIAL,GRASS
PAPPOPHORUM KRAPOVICKASII,cerrillos.ar,Los Cerrillos,Poaceae,GRASS,PERENNIAL,GRASS
PAPPOPHORUM MUCRONULATUM,chacra.ar,Chacra Experimental Patagones,Poaceae,GRASS,PERENNIAL,GRASS
PAPPOPHORUM MUCRONULATUM,morient.ar,Monte Oriental,Poaceae,GRASS,PERENNIAL,GRASS
PAPPOSTIPA SPECIOSA,morient.ar,Monte Oriental,Poaceae,GRASS,PERENNIAL,GRASS
PAPPOSTIPA SPECIOSA,spvdrt.ar,San Pablo Valdes Drt,Poaceae,GRASS,PERENNIAL,GRASS
PARNASSIA PALUSTRIS,allmendb.ch,Allmend Brachy,Parnassiaceae,FORB,PERENNIAL,FORB
PARTHENIUM HYSTEROPHORUS,cerrillos.ar,Los Cerrillos,Compositae,FORB,ANNUAL,FORB
PARTHENIUM INTEGRIFOLIUM,sand.us,Sandhills,Compositae,FORB,PERENNIAL,FORB
PARTHENOCISSUS QUINQUEFOLIA,bivensarm.us,Bivens Arm,Vitaceae,VINE,PERENNIAL,WOODY
PASCOPYRUM SMITHII,kernb.ca,Kernen_burned,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASCOPYRUM SMITHII,kernnu.ca,Kernen_unburned,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASCOPYRUM SMITHII,kinsella.ca,Kinsella,Poaceae,GRASS,PERENNIAL,GRASS
PASCOPYRUM SMITHII,matador.ca,Matador,Poaceae,GRASS,PERENNIAL,GRASS
PASCOPYRUM SMITHII,mattheis.ca,Mattheis,Poaceae,GRASS,PERENNIAL,GRASS
PASPALIDIUM CLEMENTII,credoj.au,CredoJ,Poaceae,GRASS,ANNUAL,GRASS
PASPALIDIUM CLEMENTII,credom.au,CredoM,Poaceae,GRASS,ANNUAL,GRASS
PASPALIDIUM PALUDIVAGUM,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
PASPALUM DILATATUM,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
PASPALUM DILATATUM,sclaudio.ar,San Claudio,Poaceae,GRASS,PERENNIAL,GRASS
PASPALUM GARDNERIANUM,guaribas.br,Guaribas,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASPALUM LAEVE,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASPALUM NOTATUM,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASPALUM NOTATUM,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
PASPALUM NOTATUM,yarradrt.au,Yarramundi Drt,Poaceae,NULL,PERENNIAL,GRASS
PASPALUM PAUCIFOLIUM,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
PASPALUM PLICATULUM,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
PASPALUM QUADRIFARIUM,sclaudio.ar,San Claudio,Poaceae,GRASS,PERENNIAL,GRASS
PASPALUM SETACEUM,bfl.us,BFL,Poaceae,GRASS,PERENNIAL,GRASS
PASPALUM SETACEUM,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASPALUM SETACEUM,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
PASPALUM URVILLEI,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
PASPALUM VAGINATUM,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
PASSIFLORA PALMATISECTA,cerrillos.ar,Los Cerrillos,Passifloraceae,VINE,ANNUAL,WOODY
PAVONIA CYMBALARIA,naposta.ar,Naposta,Malvaceae,SHRUB,PERENNIAL,WOODY
PECTOCARYA HETEROCARPA,capmcd.us,Cap Mcdowell,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA HETEROCARPA,capwhite.us,Cap Whitetank,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA HETEROCARPA,gmgranite.us,Gmdrc Granitecove,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA HETEROCARPA,gmmolar.us,Gmdrc Molar Junction,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA LINEARIS,spvdrt.ar,San Pablo Valdes Drt,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA PLATYCARPA,capmcd.us,Cap Mcdowell,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA PLATYCARPA,capwhite.us,Cap Whitetank,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA PLATYCARPA,gmgranite.us,Gmdrc Granitecove,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA PLATYCARPA,gmmolar.us,Gmdrc Molar Junction,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA RECURVATA,capmcd.us,Cap Mcdowell,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA RECURVATA,capwhite.us,Cap Whitetank,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA RECURVATA,gmgranite.us,Gmdrc Granitecove,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA RECURVATA,gmmolar.us,Gmdrc Molar Junction,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA RECURVATA,nnss.us,NNSS_Mojave,Boraginaceae,FORB,ANNUAL,FORB
PECTOCARYA SETOSA,gmmolar.us,Gmdrc Molar Junction,Boraginaceae,FORB,ANNUAL,FORB
PEDICULARIS SYLVATICA,lygraint.no,Lygra_intermediate,Scrophulariaceae,FORB,NULL,FORB
PELARGONIUM ALCHEMILLOIDES,ukulingadrt.za,Ukulinga Drought,Geraniaceae,FORB,PERENNIAL,FORB
PELARGONIUM RODNEYANUM,jilpanger.au,Jilpanger,Geraniaceae,FORB,PERENNIAL,FORB
PELTODON LONGIPES,eea.br,EEA,Lamiaceae,FORB,NULL,FORB
PENNISETUM PURPUREUM,lcnorth.cl,La Campana North Facing,Poaceae,GRASS,PERENNIAL,GRASS
PENNISETUM PURPUREUM,lcsouth.cl,La Campana South Facing,Poaceae,GRASS,PERENNIAL,GRASS
PENSTEMON ALBIDUS,cdpt_drt.us,Cedar Point - Drought-Net,Scrophulariaceae,GRASS,PERENNIAL,FORB
PENSTEMON GRACILIS,cedarsav.us,Cedar Creek Savanna,Scrophulariaceae,FORB,PERENNIAL,FORB
PENTANISIA ANGUSTIFOLIA,ukulingadrt.za,Ukulinga Drought,Rubiaceae,FORB,PERENNIAL,FORB
PENTASCHISTIS AIROIDES,jilpanger.au,Jilpanger,Poaceae,GRASS,ANNUAL,GRASS
PERAMA HIRSUTA,guaribas.br,Guaribas,Rubiaceae,FORB,ANNUAL,FORB
PEREZIA RECURVATA,paike.ar,Potrok Aike Drt,Compositae,FORB,PERENNIAL,FORB
PERIDERIDIA GAIRDNERI,scruzh.us,SantaCruzHigh,Apiaceae,FORB,PERENNIAL,FORB
PERIDERIDIA KELLOGGII,scruzh.us,SantaCruzHigh,Apiaceae,FORB,PERENNIAL,FORB
PERIDERIDIA OREGANA,oreaa.us,ORE IDE AA,Apiaceae,FORB,PERENNIAL,FORB
PERIDERIDIA OREGANA,oreac.us,ORE IDE AC,Apiaceae,FORB,PERENNIAL,FORB
PERSICARIA VIVIPARA,passogavia.it,Passo Gavia,Polygonaceae,FORB,PERENNIAL,FORB
PETALOSTEMON CANDIDUS,cedartrait.us,Cedar Creek Trait ,Fabaceae,FORB,PERENNIAL,LEGUME
PETALOSTEMON PURPUREUS,cedartrait.us,Cedar Creek Trait ,Fabaceae,FORB,PERENNIAL,LEGUME
PFAFFIA TUBEROSA,eea.br,EEA,Amaranthaceae,FORB,NULL,FORB
PHAGNALON RUPESTRE,ayora.es,Ayora Experimental Station,Compositae,SUBSHRUB,PERENNIAL,WOODY
PHALARIS ARUNDINACEA,teshio.jp,Teshio Experimental Grassland,Poaceae,GRASS,PERENNIAL,GRASS
PHALARIS CAROLINIANA,slp.us,SLP,Poaceae,GRASS,ANNUAL,GRASS
PHEBALIUM SQUAMULOSUM,falls.au,Falls Creek,Rutaceae,SHRUB,PERENNIAL,WOODY
PHEMERANTHUS AURANTIACUS,jrnchi.us,JRN_Chihuahuan,Montiaceae,FORB,ANNUAL,FORB
PHLEUM ALPINUM,passogavia.it,Passo Gavia,Poaceae,GRASS,PERENNIAL,GRASS
PHLEUM PRATENSE,bayrdrt.de,Bayreuth_DroughtNet,Poaceae,GRASS,PERENNIAL,GRASS
PHLEUM PRATENSE,elvadrt.ee,EE Elva,Poaceae,GRASS,PERENNIAL,GRASS
PHLEUM PRATENSE,rhijn.nl,Rhijnauwen,Poaceae,GRASS,PERENNIAL,GRASS
PHLOX HOODII,biddulph.ca,Biddulph,Polemoniaceae,FORB,PERENNIAL,FORB
PHLOX HOODII,matador.ca,Matador,Polemoniaceae,FORB,PERENNIAL,FORB
PHLOX HOODII,oreaa.us,ORE IDE AA,Polemoniaceae,FORB,PERENNIAL,FORB
PHLOX MULTIFLORA,cmss.us,CMSS,Polemoniaceae,FORB,PERENNIAL,FORB
PHLOX PILOSA,cedarsav.us,Cedar Creek Savanna,Polemoniaceae,FORB,PERENNIAL,FORB
PHRAGMITES AUSTRALIS,chang.cn,Changling,Poaceae,GRASS,PERENNIAL,GRASS
PHRAGMITES AUSTRALIS,teshio.jp,Teshio Experimental Grassland,Poaceae,GRASS,PERENNIAL,GRASS
PHYCELLA CYRTANTHOIDES,qdtsouth.cl,Quebrada de Talca South Facing,Amaryllidaceae,FORB,ANNUAL,FORB
PHYLA CANESCENS,chilcasdrt.ar,Las Chilcas Drt,Verbenaceae,NULL,NULL,FORB
PHYLA NODIFLORA,marcdrt.ar,Mar Chiquita Drt,Verbenaceae,FORB,PERENNIAL,FORB
PHYLLANTHUS POLYGONOIDES,bfl.us,BFL,Phyllanthaceae,FORB,PERENNIAL,FORB
PHYLLANTHUS URINARIA,bivensarm.us,Bivens Arm,Phyllanthaceae,FORB,ANNUAL,FORB
PHYLLOSTACHYS EDULIS,bamboo.cn,Bamboo Drought,Poaceae,GRASS,PERENNIAL,GRASS
PHYSALIS HEDERIFOLIA,jrnchi.us,JRN_Chihuahuan,Solanaceae,FORB,ANNUAL,FORB
PHYSALIS VIRGINIANA,cedartrait.us,Cedar Creek Trait ,Solanaceae,FORB,PERENNIAL,FORB
PHYSALIS VISCOSA,marcdrt.ar,Mar Chiquita Drt,Solanaceae,FORB,PERENNIAL,FORB
PHYSARIA GORDONII,capmcd.us,Cap Mcdowell,Brassicaceae,FORB,ANNUAL,FORB
PHYSARIA GORDONII,capwhite.us,Cap Whitetank,Brassicaceae,FORB,ANNUAL,FORB
PHYSARIA TENELLA,capwhite.us,Cap Whitetank,Brassicaceae,FORB,ANNUAL,FORB
PHYTEUMA HEMISPHAERICUM,passogavia.it,Passo Gavia,Campanulaceae,FORB,PERENNIAL,FORB
PHYTOLACCA AMERICANA,bivensarm.us,Bivens Arm,Phytolaccaceae,FORB,PERENNIAL,FORB
PICEA ABIES,kranz.de,Kranzberg,Pinaceae,TREE,PERENNIAL,WOODY
PICRIS HIERACIOIDES,baddrt.de,Bad Drought,Compositae,FORB,PERENNIAL,FORB
PICRIS HIERACIOIDES,jenadrt.de,Jena,Compositae,FORB,PERENNIAL,FORB
PICROSIA LONGIFOLIA,marcdrt.ar,Mar Chiquita Drt,Compositae,FORB,PERENNIAL,FORB
PILOSELLA AURANTIACA,bayrdrt.de,Bayreuth_DroughtNet,Compositae,FORB,PERENNIAL,FORB
PILOSELLA AURANTIACA,teshio.jp,Teshio Experimental Grassland,Compositae,FORB,PERENNIAL,FORB
PILOSELLA PILOSELLOIDES,bayrdrt.de,Bayreuth_DroughtNet,Compositae,FORB,PERENNIAL,FORB
PIMELEA ALPINA,falls.au,Falls Creek,Thymelaeaceae,SHRUB,PERENNIAL,WOODY
PIMELEA HUMILIS,jilpanger.au,Jilpanger,Thymelaeaceae,SHRUB,PERENNIAL,WOODY
PIMPINELLA SAXIFRAGA,allmendb.ch,Allmend Brachy,Apiaceae,FORB,PERENNIAL,FORB
PIMPINELLA SAXIFRAGA,allmendo.ch,Allmend Ovina,Apiaceae,FORB,PERENNIAL,FORB
PIMPINELLA SAXIFRAGA,pineta.es,Pineta,Apiaceae,FORB,NULL,FORB
PINUS ELLIOTTII,bivensarm.us,Bivens Arm,Pinaceae,TREE,PERENNIAL,WOODY
PINUS HALEPENSIS,ayora.es,Ayora Experimental Station,Pinaceae,TREE,PERENNIAL,WOODY
PINUS PALUSTRIS,bivensarm.us,Bivens Arm,Pinaceae,TREE,PERENNIAL,WOODY
PINUS PALUSTRIS,sand.us,Sandhills,Pinaceae,TREE,PERENNIAL,WOODY
PINUS PONDEROSA,oreaa.us,ORE IDE AA,Pinaceae,TREE,PERENNIAL,WOODY
PINUS TAEDA,bivensarm.us,Bivens Arm,Pinaceae,TREE,PERENNIAL,WOODY
PIPTOCHAETIUM MONTEVIDENSE,chacra.ar,Chacra Experimental Patagones,Poaceae,GRASS,PERENNIAL,GRASS
PIPTOCHAETIUM MONTEVIDENSE,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
PIPTOCHAETIUM NAPOSTAENSE,morient.ar,Monte Oriental,Poaceae,GRASS,PERENNIAL,GRASS
PIPTOCHAETIUM NAPOSTAENSE,spvdrt.ar,San Pablo Valdes Drt,Poaceae,GRASS,PERENNIAL,GRASS
PITYOPSIS ASPERA,sand.us,Sandhills,Compositae,FORB,PERENNIAL,FORB
PITYOPSIS GRAMINIFOLIA,bivensarm.us,Bivens Arm,Compositae,FORB,PERENNIAL,FORB
PLAGIOBOTHRYS ARIZONICUS,capmcd.us,Cap Mcdowell,Boraginaceae,FORB,ANNUAL,FORB
PLAGIOBOTHRYS ARIZONICUS,gmgranite.us,Gmdrc Granitecove,Boraginaceae,FORB,ANNUAL,FORB
PLAGIOBOTHRYS ARIZONICUS,gmmolar.us,Gmdrc Molar Junction,Boraginaceae,FORB,ANNUAL,FORB
PLAGIOBOTHRYS MYOSOTOIDES,lcsouth.cl,La Campana South Facing,Boraginaceae,FORB,ANNUAL,FORB
PLAGIOSETUM REFRACTUM,ethadb.au,Ethabuka_DNB,Poaceae,GRASS,ANNUAL,GRASS
PLAGIOTHECIUM UNDULATUM,lygraint.no,Lygra_intermediate,Plagiotheciaceae,FORB,NULL,FORB
PLAGIOTHECIUM UNDULATUM,lygraold.no,Lygra_old,Plagiotheciaceae,FORB,NULL,FORB
PLANTAGO EURYPHYLLA,falls.au,Falls Creek,Plantaginaceae,FORB,PERENNIAL,FORB
PLANTAGO INDICA,kiskun.hu,Kiskunsag,Plantaginaceae,FORB,ANNUAL,FORB
PLANTAGO LANCEOLATA,allmendb.ch,Allmend Brachy,Plantaginaceae,FORB,PERENNIAL,FORB
PLANTAGO LANCEOLATA,allmendo.ch,Allmend Ovina,Plantaginaceae,FORB,PERENNIAL,FORB
PLANTAGO LANCEOLATA,baddrt.de,Bad Drought,Plantaginaceae,FORB,PERENNIAL,FORB
PLANTAGO LANCEOLATA,bayrdrt.de,Bayreuth_DroughtNet,Plantaginaceae,FORB,PERENNIAL,FORB
PLANTAGO LANCEOLATA,chilcasdrt.ar,Las Chilcas Drt,Plantaginaceae,NULL,NULL,FORB
PLANTAGO LANCEOLATA,cowidrt.ca,Cowichan Drt,Plantaginaceae,FORB,NULL,FORB
PLANTAGO LANCEOLATA,qdtnorth.cl,Quebrada de Talca North Facing,Plantaginaceae,FORB,PERENNIAL,FORB
PLANTAGO LANCEOLATA,qdtsouth.cl,Quebrada de Talca South Facing,Plantaginaceae,FORB,PERENNIAL,FORB
